DEPTH,CALI,GR,ILD,ITT,LLD,LLS,MSFL,NPHI,RHOB,SFL,SP
2620.8228,10.66592,83.0881,4.139771429,0.0808,4.117325,4.89842,5.8149,0.1829,2.5819,5.4138125,40.186225
2620.9752,10.63724,83.1669,4.1169,0.0813,4.1582625,4.826,5.6065,0.1829,2.5774,5.4548,40.23475
2621.1276,10.60856,87.2627,4.0096,0.0813,4.1992,4.3745,5.9201,0.1871,2.589,5.443,40.283275
2621.28,10.57988,90.2588,3.8887,0.0812,3.8837,4.8614,6.4327,0.1867,2.5898,5.3749,40.3318
2621.4324,10.5512,93.0271,3.7603,0.081,3.9192,5.2451,6.2754,0.1874,2.5872,5.2197,40.6359
2621.5848,10.5969,93.3914,3.6683,0.081,3.9279,5.1029,6.1181,0.1916,2.5958,5.1229,40.5872
2621.7372,10.5951,93.4115,3.6547,0.081,3.9056,4.9516,5.7795,0.1927,2.5951,5.1147,40.4696
2621.8896,10.5886,93.8147,3.6931,0.0811,3.8109,4.8141,5.9049,0.1896,2.5944,5.1735,40.7567
2622.042,10.5855,93.46505,3.6919,0.0813,3.7223,4.7731,5.6722,0.1862,2.5878,5.1404,40.9774
2622.1944,10.5857,93.1154,3.6728,0.0817,3.866,4.7883,5.9533,0.1856,2.5768,5.0014,41.1468
2622.3468,10.5951,89.7412,3.6405,0.082,3.9681,4.7889,6.03465,0.1862,2.573,4.9243,41.18026
2622.4992,10.605,88.5044,3.5625,0.0823,3.8308,4.7104,6.116,0.192,2.568,4.957,41.21372
2622.6516,10.6179,88.1965,3.4749,0.0825,3.6535,4.5527,5.3546,0.1985,2.563,5.0128,41.24718
2622.804,10.631,88.5468,3.4063,0.0823,3.5079,4.5013,5.96345,0.1988,2.558,4.9259,41.28064
2622.9564,10.6372,90.7515,3.3335,0.08225,3.6277,4.6821,6.5723,0.1991,2.5618,4.932588889,41.3141
2623.1088,10.641,93.429,3.35845,0.0822,3.7269,4.9644,5.954,0.1992,2.5656,4.939277778,41.067
2623.2612,10.6546,92.52022,3.3834,0.08215,3.5644,4.6629,5.2158,0.197457143,2.5727,4.945966667,40.8186
2623.4136,10.6755,91.61144,3.40835,0.0821,3.5831625,4.6697375,5.211433333,0.195714286,2.5654,4.952655556,40.6012
2623.566,10.6936,90.70266,3.4333,0.08205,3.601925,4.676575,5.207066667,0.193971429,2.5669,4.959344444,40.3969
2623.7184,10.7083,89.79388,3.45825,0.082,3.6206875,4.6834125,5.2027,0.192228571,2.5684,4.966033333,40.2349
2623.8708,10.72,88.8851,3.4832,0.08195,3.63945,4.69025,5.198333333,0.190485714,2.578,4.972722222,40.3356
2624.0232,10.729,84.854,3.5698,0.0819,3.6582125,4.6970875,5.193966667,0.188742857,2.579,4.979411111,41.1182
2624.1756,10.7378,82.0222,3.6518,0.0811,3.676975,4.703925,5.1896,0.187,2.5642,4.9861,41.4326
2624.328,10.7466,81.8629,3.7926,0.0803,3.6957375,4.7107625,5.9113,0.1789,2.563,5.305,41.8077
2624.4804,10.7576,81.7036,3.8901,0.0803,3.7145,4.7176,5.3785,0.174,2.5841,5.481,41.80931667
2624.6328,10.7718,84.2866,3.9815,0.0803,4.046,5.0811,5.1295,0.1755,2.58795,5.5446,41.81093333
2624.7852,10.786,86.1554,4.07,0.0803,4.2045,5.140366667,5.9316,0.1766,2.5918,5.5196,41.81255
2624.9376,10.7898,89.3828,4.16,0.0809,4.2805,5.199633333,6.3285,0.1773,2.59215,5.389,41.81416667
2625.09,10.7921,91.2522,4.2652,0.0813,4.1011,5.2589,5.8402,0.1757,2.5925,5.1952,41.81578333
2625.2424,10.7967,90.6805,4.258276471,0.0812,3.8697,4.9868,5.1248,0.1741,2.59285,5.2774,41.8174
2625.3948,10.8016,88.4672,4.251352941,0.0803,3.7782,4.9789,5.329,0.1727,2.5932,5.295026667,40.9999
2625.5472,10.8074,84.8092,4.244429412,0.080166667,4.0913,5.1281,6.0197,0.1713,2.5741,5.312653333,40.8435
2625.6996,10.8148,84.597675,4.237505882,0.080033333,4.101941667,5.2841,6.2802,0.170825,2.5712,5.33028,40.8592
2625.852,10.8222,84.38615,4.230582353,0.0799,4.112583333,5.250033333,6.20975,0.17035,2.5752,5.347906667,40.9608
2626.0044,10.8325,84.174625,4.223658824,0.0805,4.123225,5.215966667,6.1393,0.169875,2.569,5.365533333,41.1477
2626.1568,10.8448,83.9631,4.216735294,0.0803,4.133866667,5.1819,6.06885,0.1694,2.5641,5.38316,41.3074
2626.3092,10.8571,84.8789,4.209811765,0.0798,4.144508333,5.0355,5.9984,0.171,2.5592,5.400786667,41.6718
2626.4616,10.8684,84.086325,4.202888235,0.0794,4.15515,5.2226,5.974085714,0.1731,2.5761,5.418413333,42.0037
2626.614,10.8821,83.29375,4.195964706,0.0796,4.165791667,5.2749,5.949771429,0.1754,2.5956,5.43604,41.6687
2626.7664,10.8838,82.501175,4.189041176,0.0798,4.176433333,5.3095,5.925457143,0.1777,2.6015,5.453666667,40.9465
2626.9188,10.8855,81.7086,4.182117647,0.0808,4.187075,5.1965,5.901142857,0.1801,2.5927,5.471293333,41.26
2627.0712,10.8886,83.9258,4.175194118,0.0812,4.197716667,5.0835,5.876828571,0.1833,2.5849,5.48892,41.986
2627.2236,10.8928,85.6005,4.168270588,0.0812,4.208358333,4.9705,5.852514286,0.1836,2.5805,5.506546667,41.8578
2627.376,10.8969,86.542,4.161347059,0.081,4.219,4.8575,5.8282,0.1803,2.5908,5.524173333,41.1356
2627.5284,10.9011,86.6163,4.154423529,0.0812,4.2979,4.4689,5.6855,0.1749,2.595266667,5.5418,40.9658
2627.6808,10.9053,89.9303,4.1475,0.0817,4.3055,4.7354,5.5428,0.1735,2.599733333,5.2635,41.1312
2627.8332,10.9166,90.3701,4.0374,0.0823,4.2577,5.179,5.4001,0.1769,2.6042,5.0932,41.8572
2627.9856,10.9337,90.8099,3.9375,0.083,4.0971,5.2866,5.2106,0.1808,2.5826,4.9845,41.4379
2628.138,10.93534286,90.4547,3.8552,0.083075,3.8225,5.1137,5.2669,0.1848,2.5762,4.9022,41.325625
2628.2904,10.93698571,88.5168,3.7772,0.08315,3.6418,4.8567,5.3209,0.1899,2.6112,4.7984,41.21335
2628.4428,10.93862857,86.1429,3.7176,0.083225,3.6085,4.6131,5.1348,0.192275,2.6081,4.7635,41.101075
2628.5952,10.94027143,84.6125,3.6572,0.0833,3.6307,4.4392,4.7865,0.19465,2.605,4.8115,40.9888
2628.7476,10.94191429,83.4928,3.6313,0.0829,3.6739,4.4126,4.8812,0.197025,2.6019,4.8761,41.3091
2628.9,10.94355714,82.7438,3.6506,0.0826,3.7458,4.6126,4.9302,0.1994,2.59515,4.8638,41.5922
2629.0524,10.9452,84.6897,3.712,0.0828,3.8172,5.0068,5.3375,0.1926,2.5884,4.7347,41.4802
2629.2048,10.8923,89.7262,3.763,0.0832,3.8872,4.959,5.5097,0.1827,2.58165,4.5754,41.0777
2629.3572,10.8669,90.9225,3.7976,0.0835,3.7582,4.4349,4.8315,0.1896,2.5749,4.5483,41.2239
2629.5096,10.8584,87.646,3.7987,0.0831,3.6237,4.2572,4.779033333,0.1979,2.5808,4.8442,41.3701
2629.662,10.8694,86.8922,3.7887,0.0821,3.4827,4.4268,4.726566667,0.196966667,2.5891,5.0129,41.5163
2629.8144,10.8691,87.0515,3.7665,0.0814,3.5662,4.5979,4.6741,0.196033333,2.5949,5.0071,41.9098
2629.9668,10.8538,88.0378,3.7285,0.0815,3.6497,4.6339,4.8517,0.1951,2.5995,4.9399,41.6675
2630.1192,10.7883,89.2186,3.7329,0.0816,3.8256,4.4021,5,0.1864,2.6081,4.8572,41.8491
2630.2716,10.7249,91.9409,3.7547,0.0817,3.8469,4.2119,5.1867,0.1817,2.5975,4.7864,41.71616667
2630.424,10.71414286,94.3148,3.7235,0.0822,3.7372,4.2813,5.401,0.1833,2.5978,4.6545,41.58323333
2630.5764,10.70338571,95.9785,3.6777,0.0826,3.613,4.3456,5.1342,0.1864,2.60045,4.633675,41.4503
2630.7288,10.69262857,95.4768,3.6341,0.083,3.606066667,4.33724,5.0329,0.1898,2.6031,4.61285,41.0671
2630.8812,10.68187143,95.7214,3.6054,0.0834,3.599133333,4.32888,5.2956,0.1931,2.5949,4.592025,41.3701
2631.0336,10.67111429,96.234,3.597971429,0.0833,3.5922,4.32052,4.8095,0.1976,2.6008,4.5712,41.5269
2631.186,10.66035714,96.6968,3.590542857,0.0829,3.585266667,4.31216,5.02815,0.202,2.5999,4.6607,41.6556
2631.3384,10.6496,97.2437,3.583114286,0.0824,3.578333333,4.3038,5.2468,0.2007,2.599,4.6359,41.5186
2631.4908,10.6558,98.0797,3.575685714,0.0827,3.5714,4.3467,5.221633333,0.1994,2.5981,4.5935,41.6127
2631.6432,10.662,98.10046667,3.568257143,0.0828,3.6322,4.3423,5.196466667,0.1951,2.5831,4.5776,41.9263
2631.7956,10.6712,98.12123333,3.560828571,0.0828,3.6341,4.309,5.1713,0.191,2.5645,4.625,42.0574
2631.948,10.6853,98.142,3.5534,0.0829,3.6477,4.2976,4.8081,0.1895,2.5673,4.7119,41.957
2632.1004,10.6944,94.8772,3.5822,0.083,3.6682,4.3551,4.7566,0.1889,2.5923,4.6991,41.7266
2632.2528,10.7023,95.3823,3.6058,0.0831,3.6951,4.4871,4.7051,0.1903,2.588,4.5613,41.944
2632.4052,10.7103,96.8816,3.6196,0.0832,3.7223,4.5962,4.6536,0.1959,2.5767,4.5501,41.9632
2632.5576,10.7155,96.8802,3.6156,0.0837,3.6622,4.4283,4.6021,0.2002,2.57285,4.5389,41.9824
2632.71,10.7207,97.2175,3.6242,0.083833333,3.5868,4.172,4.7402,0.1936,2.569,4.6324,42.0016
2632.8624,10.7317,98.2764,3.6332,0.083966667,3.4955,4.1383,4.887,0.1878,2.5676,4.7401,42.0208
2633.0148,10.7465,96.8181,3.6447,0.0841,3.4845,4.2286,4.6658,0.1897,2.5662,4.7529,41.3965
2633.1672,10.7608,94.3944,3.662,0.0838,3.5891,4.3928,4.6728,0.1927,2.5648,4.7657,41.3558
2633.3196,10.7727,92.4236,3.684,0.084,3.7037,4.512,4.8642,0.1962,2.5823,4.7785,40.9763
2633.472,10.7844,92.64645556,3.7088,0.0841,3.742833333,4.5245,5.0105,0.1997,2.5722,4.7113,41.018
2633.6244,10.7952,92.86931111,3.7331,0.084,3.781966667,4.4835,4.7332,0.200266667,2.5678,4.687,41.0597
2633.7768,10.806,93.09216667,3.7467,0.0837,3.8211,4.4569,4.59675,0.200833333,2.5747,4.7345,41.1014
2633.9292,10.8095,93.31502222,3.7604,0.0834,3.7938,4.4504,4.4603,0.2014,2.573,4.721,41.673
2634.0816,10.8116,93.53787778,3.7572,0.0833,3.7666,4.4766,5.2637,0.1934,2.5807,4.6733,41.974
2634.234,10.8002,93.76073333,3.7356,0.0834,3.771,4.5243,5.17205,0.191,2.5912,4.6293,41.8342
2634.3864,10.7861,93.98358889,3.7015,0.0836,3.7965,4.46884,5.0804,0.193,2.5927,4.5914,41.6346
2634.5388,10.7619,94.20644444,3.6546,0.0836,3.7687,4.41338,4.98875,0.1959,2.5804,4.5678,41.5278
2634.6912,10.7391,94.4293,3.6139,0.0834,3.605,4.35792,4.8971,0.1993,2.5703,4.5791,41.1489
2634.8436,10.7278,96.2284,3.5723,0.0832,3.5544,4.30246,4.8404,0.2016,2.5693,4.6208,41.0989
2634.996,10.7343,97.6965,3.5304,0.0831,3.5446,4.247,4.92905,0.204,2.5734,4.701,41.4597
2635.1484,10.7626,99.1062,3.4889,0.0831,3.6139,3.889,5.0177,0.207,2.5686,4.6821,41.7969
2635.3008,10.7899,99.3282,3.435,0.0833,3.6182,3.8639,4.8731,0.2053,2.5635,4.4442,41.7082
2635.4532,10.8161,97.8533,3.3733,0.0838,3.5736,3.9914,4.95,0.2021,2.5604,4.1446,41.5443
2635.6056,10.8393,94.9568,3.3084,0.0843,3.4334,4.0821,4.6047,0.1986,2.55895,4.0736,41.4142
2635.758,10.8598,94.7069,3.2453,0.0849,3.2335,4.0624,4.2562,0.195,2.5575,4.1093,41.1182
2635.9104,10.8695,94.311,3.1914,0.0849,2.9946,3.9171,4.4268,0.1909,2.55605,4.1565,41.07775
2636.0628,10.8679,93.6791,3.1457,0.0847,2.9463,3.9263,5.0782,0.19125,2.5546,4.1059,41.0373
2636.2152,10.8561,93.8203,3.117,0.0847,3.1121,4.0862,4.8178,0.1916,2.5748,4.0024,40.99685
2636.3676,10.8471,93.8647,3.0983,0.0847,3.2913,3.6899,5.2325,0.1969,2.5794,3.9359,40.9564
2636.52,10.8489,93.9819,3.0757,0.085,3.1764,3.1692,4.0016,0.1996,2.5709,3.9734,41.12726667
2636.6724,10.8507,94.2719,3.048,0.0854,3.0409,3.1225,3.988,0.1954,2.5403,4.0786,41.29813333
2636.8248,10.8789,94.8442,2.9919,0.0857,3.0682,3.3257,4.6752,0.1925,2.5575,4.1988,41.469
2636.9772,10.9158,95.7681,2.9139,0.086,3.2217,3.5413,4.5652,0.1977,2.5739,4.1273,41.0836
2637.1296,10.929,97.6642,2.7669,0.0863,3.3517,3.6479,4.7119,0.2092,2.5779,3.8189,41.1397
2637.282,10.9413,102.6327,2.6703,0.0872,3.3069,3.4507,4.6242,0.2214,2.5545,3.5044,41.1958
2637.4344,10.9558,105.3948,2.5769,0.08775,3.1335,3.2358,3.9292,0.2208,2.5351,3.4135,41.2519
2637.5868,10.9755,108.1693,2.4868,0.0883,2.8908,3.0318,3.344,0.2173,2.5694,3.4148,41.3758
2637.7392,11.0162,107.98145,2.4057,0.0884,2.6852,2.8394,3.4607,0.2216,2.55455,3.3853,41.6224
2637.8916,11.0304,107.7936,2.3321,0.0896,2.5949,2.6852,3.6228,0.2274,2.5397,3.3079,41.4947
2638.044,11.0286,106.3304,2.2711,0.0907,2.5816,2.5952,3.6059,0.2346,2.51895,3.2464,41.6985
2638.1964,11.0245,105.0837,2.2106,0.0913,2.5517,2.5155,3.6219,0.242,2.4982,3.2285,41.8608
2638.3488,11.0189,106.0442,2.1585,0.0917,2.4811,2.4344,3.2875,0.248,2.490125,3.1994,41.2125
2638.5012,11.0882,107.4427,2.1185,0.0919,2.3181,2.3095,2.8511,0.2432,2.48205,3.1112,41.2214
2638.6536,11.14135,106.2483,2.1337,0.0923,2.2069,2.2302,2.9562,0.238,2.473975,2.9867,41.18455
2638.806,11.1945,104.4816,2.2031,0.0929,2.1944,2.1837,3.057,0.2413,2.4659,2.874,41.1477
2638.9584,11.2279,102.4012,2.4152,0.0934,2.179366667,2.1728,3.0705,0.2435,2.4703,2.791,41.1473
2639.1108,11.2613,98.1719,2.6458,0.0928,2.164333333,2.1374,2.803,0.2413,2.4531,2.7984,41.3639
2639.2632,11.2668,99.2445875,2.7751,0.0895,2.1493,2.0525,2.6702,0.2321,2.460566667,3.2232,41.6575
2639.4156,11.1666,100.317275,2.8993,0.0897,2.2084375,2.1944,2.8358,0.231483333,2.468033333,3.177033333,41.9468
2639.568,11.0664,101.3899625,2.848016667,0.0899,2.267575,2.6117,3.0018,0.230866667,2.4755,3.130866667,42.1645
2639.7204,10.9662,102.46265,2.796733333,0.0901,2.3267125,2.550514286,3.12988,0.23025,2.5106,3.0847,41.9437
2639.8728,10.971125,103.5353375,2.74545,0.0903,2.38585,2.489328571,3.25796,0.229633333,2.539,3.038533333,41.6482
2640.0252,10.97605,104.608025,2.694166667,0.0905,2.4449875,2.428142857,3.38604,0.229016667,2.5512,2.992366667,41.339
2640.1776,10.980975,105.6807125,2.642883333,0.0907,2.504125,2.366957143,3.51412,0.2284,2.5398,2.9462,41.5113
2640.33,10.9859,106.7534,2.5916,0.0941,2.5632625,2.305771429,3.6422,0.2503,2.5284,2.6614,42.1122
2640.4824,11.0333,106.8908875,2.3519,0.0943,2.6224,2.244585714,1.8113,0.2499,2.5077,2.5793,42.0668
2640.6348,11.0344,107.028375,2.1424,0.0943,2.4614,2.1834,1.6426,0.2495,2.4959,2.6025,41.7681
2640.7872,11.0831,107.1658625,2.0166,0.0943,2.5116,2.08,1.7053,0.2491,2.4699,2.6539,42.2441
2640.9396,11.122,107.30335,1.9783,0.0941,2.4837,2.206,1.7924,0.2452,2.5018,2.7358,42.2354
2641.092,11.1487,107.4408375,1.9679,0.0936,2.4327,2.2709,1.6736,0.2448,2.5168,2.8321,42.2267
2641.2444,11.146,107.578325,1.9681,0.0928,2.5191,2.1721,1.5963,0.239,2.4938,2.8553,42.218
2641.3968,11.0711,107.7158125,1.9747,0.0926,2.6187,2.1455,1.9549,0.2348,2.4746,2.7914,41.8591
2641.5492,11.0878,107.8533,1.9796,0.0928,2.6052,2.1882,2.2701,0.2371,2.4636,2.7115,41.798
2641.7016,11.1185,105.9086,1.9798,0.0933,2.5917,2.2034,2.1753,0.2402,2.503,2.6338,41.8193
2641.854,11.151,107.8235,1.9722,0.0939,2.5782,2.1936,1.9837,0.2452,2.4672,2.5613,42.0275
2642.0064,11.2359,110.6403,1.9573,0.0943,2.419,2.187,1.7088,0.2503,2.4658,2.5019,42.1542
2642.1588,11.2923,111.0061,1.9353,0.0946,2.457,2.2459,1.4503,0.2513,2.4864,2.4478,42.432
2642.3112,11.4332,109.0328,1.91,0.0943,2.4333,2.1878,1.8977,0.248,2.5033,2.3987,42.7132
2642.4636,11.3815,106.4623,1.8848,0.0943,2.4353,2.182225,1.8843,0.2448,2.4917,2.3553,42.9225
2642.616,11.347,106.7385,1.8567,0.09415,2.5118,2.17665,1.7231,0.2518,2.4642,2.3125,42.90875
2642.7684,11.4207,108.6595,1.8312,0.094,2.5053,2.171075,1.9665,0.2611,2.4324,2.2857,42.895
2642.9208,11.5415,106.9575,1.8067,0.09385,2.32,2.1655,1.9147,0.2701,2.4025,2.2595,42.88125
2643.0732,11.6675,107.0576,1.7841,0.0937,2.2995,2.159925,1.6729,0.267525,2.3959,2.2337,42.8675
2643.2256,11.6935,107.8085,1.7665,0.0949,2.205,2.15435,2.4499,0.26495,2.3957,2.2338,42.3113
2643.378,11.7421,109.3264,1.7568,0.0948,2.2211,2.148775,2.0407,0.262375,2.3955,2.25375,42.315275
2643.5304,11.73017143,110.0898,1.7639,0.0947,2.2578,2.1432,1.716,0.2598,2.3953,2.2737,42.31925
2643.6828,11.71824286,109.658,1.7897,0.0946,2.2756,2.1553,1.7584,0.2478,2.4141,2.29365,42.323225
2643.8352,11.70631429,108.3435,1.8121,0.0945,2.2855,2.1406,1.7286,0.2453,2.4394,2.3136,42.3272
2643.9876,11.69438571,106.1611,1.8395,0.0944,2.2673,2.1703,2.0869,0.251,2.4017,2.4174,42.4274
2644.14,11.68245714,101.3138,1.8598,0.0935,2.2709,2.2352,1.9362,0.2588,2.412733333,2.5198,42.3407
2644.2924,11.67052857,100.99465,1.8821,0.0931,2.3223,2.2705,1.75485,0.267,2.423766667,2.5019,42.316
2644.4448,11.6586,100.6755,1.9398,0.0937,2.4038,2.2219,1.5735,0.2641,2.4348,2.4706,42.5563
2644.5972,11.5482,104.3621,1.9511,0.0931,2.4872,2.1903,2.2876,0.2651,2.3987,2.4741,42.5953
2644.7496,11.5477,106.2806,1.9412,0.0938,2.3088,2.1995,2.3684,0.262433333,2.405125,2.487,42.3063
2644.902,11.4135,106.8619,1.9362,0.0935,2.2466,2.1793,1.9125,0.259766667,2.41155,2.4767,42.2416
2645.0544,11.5487,106.3889,2.1248,0.0933,2.1844,2.1457,1.454,0.2571,2.417975,2.4208,42.1769
2645.2068,11.5875,106.1908,2.3556,0.0938,2.32535,2.0837,1.531275,0.2526,2.4244,2.3455,42.9446
2645.3592,11.70203333,105.4968,2.407522222,0.0942,2.4663,2.01,1.60855,0.2676,2.3983,2.4312,42.8347
2645.5116,11.81656667,99.6816,2.459444444,0.0936,2.3237,1.9252,1.685825,0.266266667,2.3784,2.535822222,42.7248
2645.664,11.9311,97.6493,2.511366667,0.0923,2.323090909,2.0326,1.7631,0.264933333,2.4341,2.640444444,42.6149
2645.8164,11.9011,97.94375,2.563288889,0.0918625,2.322481818,2.14,2.7138,0.2636,2.4579,2.745066667,42.9496
2645.9688,11.6228,98.2382,2.615211111,0.091425,2.321872727,2.2492375,2.731185714,0.2391,2.4974,2.849688889,42.87203333
2646.1212,11.61991429,98.53265,2.667133333,0.0909875,2.321263636,2.358475,2.748571429,0.238714286,2.51026,2.954311111,42.79446667
2646.2736,11.61702857,98.8271,2.719055556,0.09055,2.320654545,2.4677125,2.765957143,0.238328571,2.52312,3.058933333,42.7169
2646.426,11.61414286,99.12155,2.770977778,0.0901125,2.320045455,2.57695,2.783342857,0.237942857,2.53598,3.163555556,43.3005
2646.5784,11.61125714,99.416,2.8229,0.089675,2.319436364,2.6861875,2.800728571,0.237557143,2.54884,3.268177778,43.3116
2646.7308,11.60837143,99.71045,2.6441,0.0892375,2.318827273,2.795425,2.818114286,0.237171429,2.5617,3.3728,42.8818
2646.8832,11.60548571,100.0049,2.5226,0.0888,2.318218182,2.9046625,2.8355,0.236785714,2.5431,2.7244,43.069
2647.0356,11.6026,103.1453,2.41,0.0909,2.317609091,3.0139,2.2085,0.2364,2.5245,2.604,43.0483
2647.188,11.7093,101.9658,2.3023,0.0924,2.317,2.4639,1.5815,0.247,2.4605,2.6446,42.8693
2647.3404,11.6911,100.8746,2.2395,0.0923,2.1974,2.2232,2.8747,0.2394,2.4831,2.6829,43.2034
2647.4928,11.6809,101.1851,2.2687,0.0918,2.2327,2.3512,2.9024,0.2307,2.4912,2.6757,43.2308
2647.6452,11.696,101.5433,2.2979,0.0921,2.2551,2.5576,2.1419,0.2304,2.4627,2.6859,43.2582
2647.7976,11.7371,101.7297,2.3271,0.0916,2.2777,2.6818,2.6955,0.2344,2.4161,2.7204,42.6218
2647.95,11.7894,101.7356,2.3563,0.0912,2.2676,2.6715,3.2491,0.2398,2.428266667,2.7656,41.9854
2648.1024,11.7906,101.1073,2.3855,0.0911,2.2522,2.6401,4.2436,0.2457,2.440433333,2.794,42.6603
2648.2548,11.7808,99.5223,2.4147,0.0905,2.35898,2.9803,3.6942,0.2515,2.4526,2.8026,42.5278
2648.4072,11.781,98.9407,2.4439,0.09,2.46576,3.1971,3.3126,0.2573,2.4608,2.8083,42.6638
2648.5596,11.78066,101.3014,2.4731,0.0895,2.57254,3.0708,3.1743,0.254225,2.4795,2.8336,42.7275
2648.712,11.78032,101.6112,2.5975,0.089,2.67932,2.9288,3.17175,0.25115,2.4997,2.9292,42.2584
2648.8644,11.77998,100.856,2.715,0.0885,2.7861,2.9552,3.1692,0.248075,2.5184,3.1128,41.99703333
2649.0168,11.77964,100.4701,2.8255,0.0869,3.1605,3.0694,3.6464,0.245,2.5344,3.5064,41.73566667
2649.1692,11.7793,100.8783,2.8997,0.0854,3.1306,3.261,4.0787,0.2323,2.5587,3.7571,41.4743
2649.3216,11.6407,101.4071,2.9197,0.0848,3.0583,3.4128,4.0562,0.2191,2.5914,3.7631,41.6942
2649.474,11.5981,100.7166,2.9219,0.085,2.9876,3.5221,4.0188,0.2174,2.5982,3.6673,42.0251
2649.6264,11.6025,99.2742,2.9186,0.0854,2.9709,3.687,4.0439,0.222,2.605,3.5951,41.78416667
2649.7788,11.6084,99.2742,2.9129,0.0858,2.9549,3.3264,3.8242,0.2267,2.5905,3.555,41.54323333
2649.9312,11.6148,100.2637,2.894,0.0858,2.9533,2.9892,3.564,0.2305,2.5797,3.5939,41.3023
2650.0836,11.6217,101.0948,2.8674,0.0854,2.9603,3.0707,3.6497,0.2258,2.5615,3.7234,41.4388
2650.236,11.631,98.1022,2.8405,0.0854,2.9792,3.2692,4.231,0.2155,2.5328,3.8783,41.777
2650.3884,11.6403,95.2455,2.8136,0.0856,3.0366,3.5107,4.26905,0.2065,2.5556,3.822,42.0724
2650.5408,11.6538,93.4613,2.7802,0.0863,3.0593,3.6029,4.3071,0.2135,2.5892,3.6106,42.0761
2650.6932,11.6674,93.0205,2.7577,0.0869,3.0185,3.4643,3.7383,0.2204,2.5797,3.5032,42.0972
2650.8456,11.6777,92.4436,2.7413,0.0869,2.9372,3.3757,3.5324,0.2156,2.5475,3.5725,42.3679
2650.998,11.6861,92.5033,2.735,0.0866,2.8534,3.3668,3.8523,0.2111,2.5766,3.5962,42.2885
2651.1504,11.6846,94.5811,2.7458,0.0864,2.8671,3.286,3.9373,0.2111,2.5571,3.6747,42.2091
2651.3028,11.6779,95.5254,2.7688,0.0864,2.9092,3.2081,3.7503,0.2137,2.54195,3.6554,42.1297
2651.4552,11.6788,94.7502,2.8108,0.0866,2.8966,3.2457,3.8282,0.2182,2.5268,3.6092,41.6718
2651.6076,11.694,91.9608,2.8709,0.0862,2.886,3.5312,3.7973,0.2193,2.5606,3.6643,41.6227
2651.76,11.7092,89.9327,2.9459,0.0854,2.8953,3.399,3.8979,0.2109,2.563,3.8409,41.7294
2651.9124,11.7294,90.30433333,3.0271,0.0847,2.9117,3.1663,3.8801,0.2009,2.568,3.9533,41.5801
2652.0648,11.7499,90.67596667,3.1112,0.0845,2.98,3.19715,4.0587,0.2004,2.575325,3.931,41.515775
2652.2172,11.7748,91.0476,3.117235714,0.0846,3.0533,3.228,4.162,0.1999,2.58265,3.9658,41.45145
2652.3696,11.7992,91.0675,3.123271429,0.0846,3.1492,3.534,3.8839,0.1994,2.589975,3.968692308,41.387125
2652.522,11.8176,91.21395714,3.129307143,0.0846,3.14714,3.8545,3.9925,0.1989,2.5973,3.971584615,41.3228
2652.6744,11.8349,91.36041429,3.135342857,0.0846,3.14508,3.846653333,4.1304,0.1986875,2.5852,3.974476923,41.7881
2652.8268,11.8438,91.50687143,3.141378571,0.0846,3.14302,3.838806667,4.2485,0.198475,2.5859,3.977369231,41.969
2652.9792,11.8554,91.65332857,3.147414286,0.0846,3.14096,3.83096,4.278528571,0.1982625,2.5598,3.980261538,41.7543
2653.1316,11.874,91.79978571,3.15345,0.0846,3.1389,3.823113333,4.308557143,0.19805,2.5751,3.983153846,41.9953
2653.284,11.9086,91.94624286,3.159485714,0.0846,3.13684,3.815266667,4.338585714,0.1978375,2.5656,3.986046154,42.5322
2653.4364,11.9557,92.0927,3.165521429,0.0846,3.13478,3.80742,4.368614286,0.197625,2.5535,3.988938462,41.8199
2653.5888,12.0362,92.0093,3.171557143,0.0846,3.13272,3.799573333,4.398642857,0.1974125,2.5759,3.991830769,41.2913
2653.7412,12.1193,91.4176,3.177592857,0.0846,3.13066,3.791726667,4.428671429,0.1972,2.5436,3.994723077,41.3046
2653.8936,12.1814,92.0641,3.183628571,0.0846,3.1286,3.78388,4.4587,0.2025,2.5423,3.997615385,41.35776667
2654.046,12.2171,92.5244,3.189664286,0.0846,3.12654,3.776033333,3.8387,0.209,2.495,4.000507692,41.41093333
2654.1984,12.2451,93.6604,3.1957,0.0855,3.12448,3.768186667,3.759966667,0.2155,2.4831,4.0034,41.4641
2654.3508,12.2679,94.3085,3.1339,0.0855,3.12242,3.76034,3.681233333,0.2128,2.4712,3.9423,41.7234
2654.5032,12.2788,94.274,3.0819,0.0855,3.12036,3.752493333,3.6025,0.2088,2.5412,3.8839,41.9098
2654.6556,12.2876,94.0992,3.024,0.0856,3.1183,3.744646667,3.992,0.2047,2.587,3.8169,42.0659
2654.808,12.3074,94.4293,2.965,0.0859,3.0448,3.7368,3.994,0.2031,2.5882,3.7303,42.6868
2654.9604,12.3556,94.9232,2.9034,0.0861,2.9695,3.631,3.8194,0.2061,2.5398,3.6542,42.5977
2655.1128,12.4632,94.163,2.8457,0.0865,2.8949,3.5312,3.2239,0.2125,2.5217,3.6054,42.3312
2655.2652,12.6243,93.5394,2.839857143,0.08645,2.8278,3.4341,3.3665,0.2192,2.5,3.5034,42.0768
